Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,ArrDelay,DepDelay,Origin,Dest,Distance,depdelayC
2006,8,28,1,945,1101,XE,2543,54,-5,IAH,COS,809,0
2006,8,28,1,1955,2203,XE,3070,104,83,EWR,CLT,529,1
2006,8,21,1,845,1053,XE,2870,-11,-7,BNA,IAH,657,0
2006,8,15,2,1445,1556,XE,2945,-11,-2,IAH,ABQ,744,0
2006,8,16,3,1905,2046,XE,2613,75,105,EWR,BNA,748,1
2006,8,13,7,1846,2020,XE,3291,-2,-1,TUL,IAH,429,0
2006,8,30,3,650,813,XE,2909,-18,-11,ORF,EWR,284,0
2006,8,20,7,1652,2050,XE,3002,49,45,MCI,EWR,1092,1
2006,8,25,5,1905,2046,XE,2613,163,163,EWR,BNA,748,1
2006,8,19,6,1315,1428,XE,2642,3,3,EWR,ROC,246,0
2006,8,7,1,1329,1436,XE,2846,27,0,IAH,BTR,253,0
2006,8,28,1,645,800,XE,2348,-5,-9,ABE,CLE,339,0
2006,8,28,1,925,950,XE,2941,2,-3,CLE,MSN,402,0
2006,8,8,2,848,1058,XE,2563,-4,-4,STL,IAH,668,0
2006,8,20,7,1740,2102,XE,2899,74,70,MSN,EWR,799,1
2006,8,27,7,700,800,XE,2207,-7,-7,DAL,IAH,217,0
2006,8,27,7,1645,1746,XE,3196,2,7,CLE,GRR,214,0
2006,8,14,1,1420,1600,XE,2707,4,7,IAH,AMA,519,0
2006,8,28,1,1250,1350,XE,2349,15,3,CLE,MCI,694,0
2006,8,14,1,1750,2025,XE,2795,1,-5,CLE,TPA,927,0
2006,8,19,6,1111,1230,XE,2841,-19,-9,JAX,IAH,817,0
2006,8,1,2,1600,1709,YV,2815,-11,-3,PSP,PHX,261,0
2006,8,3,4,858,1333,YV,2923,130,132,PHX,ICT,870,1
2006,8,4,5,1629,1749,YV,2734,-5,-5,PHX,LGB,355,0
2006,8,8,2,1009,1137,YV,7302,431,432,JFK,IAD,228,1
2006,8,9,3,1758,1845,YV,2716,-7,-13,COS,PHX,551,0
2006,8,9,3,1110,1206,YV,5003,2,3,ILM,CLT,185,0
2006,8,12,6,1830,1859,YV,1018,1,-10,LIH,HNL,102,0
2006,8,13,7,1335,1335,YV,7134,4,-5,FWA,ORD,157,0
2006,8,14,1,1915,2212,YV,7252,170,186,ORD,AVP,631,1
2006,8,14,1,1915,2100,YV,7319,-20,0,SAV,IAD,515,0
2006,8,15,2,1840,2044,YV,7122,-20,-6,ORD,MBS,222,0
2006,8,16,3,1436,1538,YV,7260,-5,-1,IAD,PIT,183,0
2006,8,17,4,1029,1128,YV,7379,22,16,ORF,IAD,157,1
2006,8,21,1,600,701,YV,7191,-10,0,CLT,ORD,599,0
2006,8,21,1,719,830,YV,7156,-28,0,GSP,ORD,577,0
2006,8,21,1,1805,2104,YV,7114,65,67,ORD,CLT,599,1
2006,8,21,1,1159,1339,YV,7133,-9,0,ORD,LNK,466,0
2006,8,22,2,1010,1059,YV,7258,-14,-5,ORD,MSN,109,0
2006,8,22,2,846,954,YV,2841,0,-4,PHX,YUM,160,0
2006,8,25,5,901,1108,YV,7294,17,-6,IAD,DAB,703,0
2006,8,26,6,625,657,YV,1001,5,-5,OGG,HNL,100,0
2006,8,28,1,2355,106,YV,2791,-11,0,LAS,FAT,258,0
2006,8,30,3,1440,1545,YV,2848,-20,-7,YUM,PHX,160,0
2006,8,19,6,1425,1517,OH,5167,105,65,CVG,CRW,173,1
2006,8,21,1,1820,1926,OH,5646,-6,-10,TYS,CVG,226,0
2006,8,21,1,1820,2105,OH,5096,10,10,HSV,DCA,613,0
2006,8,22,2,1115,1357,OH,5532,-14,-11,MCI,CVG,539,0
2006,8,23,3,2030,2213,OH,4994,-3,5,CVG,PHL,507,0
2006,8,24,4,1805,1924,OH,5612,-14,-2,GRR,CVG,268,0
2006,8,25,5,605,724,OH,4941,1,-5,CHO,CVG,342,0
2006,8,27,7,1040,1045,OH,5572,30,35,CVG,BNA,230,1
2006,8,27,7,1640,1749,OH,5457,2,8,CVG,ROA,282,0
2006,8,28,1,1810,1940,OH,4953,0,-4,RDU,CVG,390,0
2006,8,30,3,1310,1435,OH,5600,27,20,JFK,BUF,301,1
2006,8,1,2,1703,1753,OO,3895,-9,-4,SLC,OAK,588,0
2006,8,2,3,1532,1800,OO,6754,-11,-3,DEN,FSD,483,0
2006,8,3,4,828,1150,OO,3750,2,-1,SLC,MCI,919,0
2006,8,3,4,1009,1050,OO,3818,5,-3,SLC,GEG,546,0
2006,8,4,5,600,809,OO,6369,46,53,TUS,SFO,751,1
2006,8,5,6,1937,2107,OO,3911,20,24,SLC,COS,410,1
2006,8,5,6,1115,1203,OO,5776,-9,-3,PDX,SEA,129,0
2006,8,5,6,1631,1715,OO,6027,-13,-8,PSP,LAX,110,0
2006,8,6,7,743,925,OO,3997,-10,-5,RAP,SLC,508,0
2006,8,6,7,710,900,OO,6564,-10,-5,BOI,DEN,649,0
2006,8,7,1,1322,1459,OO,5832,-15,0,FSD,ORD,462,0
2006,8,8,2,1715,1936,OO,5869,61,50,ORD,SLC,1249,1
2006,8,8,2,600,714,OO,6260,7,0,SFO,ACV,250,0
2006,8,8,2,1645,1749,OO,6781,24,15,ORD,CID,196,0
2006,8,9,3,1320,1425,OO,3690,-3,-2,SLC,SUN,223,0
2006,8,9,3,1018,1105,OO,6382,0,8,BOI,SFO,522,0
2006,8,10,4,2055,2145,OO,4005,-1,-2,SLC,LGB,589,0
2006,8,12,6,2055,2157,OO,3669,22,17,SLC,SUN,223,1
2006,8,12,6,743,951,OO,5739,-15,-4,RDM,SFO,462,0
2006,8,13,7,1451,1537,OO,4024,-6,-1,SLC,ONT,558,0
2006,8,13,7,2103,2228,OO,6250,-7,-5,SFO,MFR,329,0
2006,8,14,1,1822,1908,OO,6365,2,-3,SLC,SFO,599,0
2006,8,14,1,1125,1325,OO,6801,-10,-3,ORD,LAN,179,0
2006,8,15,2,1402,1617,OO,4082,7,5,LAS,SLC,368,0
2006,8,15,2,1441,1545,OO,6919,-6,-2,SPI,ORD,174,0
2006,8,17,4,925,1028,OO,5702,-9,-10,SBA,SJC,234,0
2006,8,18,5,1403,1441,OO,6133,49,50,LAX,SBA,89,1
2006,8,18,5,2015,2135,OO,6334,43,43,SFO,EUG,451,1
2006,8,19,6,1107,1210,OO,6153,-5,-8,SBP,LAX,155,0
2006,8,20,7,700,806,OO,3686,-6,-2,SLC,SUN,223,0
2006,8,20,7,1830,2008,OO,5903,8,-8,FSD,ORD,462,0
2006,8,21,1,600,640,OO,5745,-6,-5,CLD,LAX,86,0
2006,8,22,2,535,739,OO,3714,-12,-5,EKO,SLC,200,0
2006,8,22,2,1651,1800,OO,6253,-5,0,RNO,SFO,192,0
2006,8,23,3,1929,2103,OO,4030,-12,-5,SLC,ABQ,493,0
2006,8,23,3,1540,1720,OO,6394,-5,0,SFO,PDX,550,0
2006,8,23,3,650,745,OO,6701,-5,-6,FAR,DEN,627,0
2006,8,26,6,600,640,OO,5745,1,-2,CLD,LAX,86,0
2006,8,26,6,1210,1312,OO,6202,11,14,SFO,RDD,199,0
2006,8,27,7,755,1157,OO,5998,22,5,MSO,ORD,1332,0
2006,8,27,7,1759,1843,OO,6120,4,1,LAX,PSP,110,0
2006,8,27,7,647,757,OO,6167,2,-5,SBA,SFO,262,0
2006,8,27,7,1530,1638,OO,6410,36,33,BUR,SFO,326,1
2006,8,27,7,2030,2151,OO,6725,-2,-1,DEN,PSC,853,0
2006,8,28,1,1550,1640,OO,4003,1,0,SLC,LGB,589,0
2006,8,28,1,1510,1624,OO,6191,111,104,SFO,ACV,250,1
2006,8,28,1,835,1015,OO,6625,-18,-5,DEN,BZN,525,0
2006,8,31,4,1010,1124,OO,6183,17,12,SFO,ACV,250,0
2006,8,31,4,1830,2321,OO,6430,4,12,LAX,SAT,1210,0
2006,8,4,5,700,926,TZ,4761,0,7,LAX,OGG,2486,0
2006,8,28,1,850,1109,UA,53,-12,-3,SFO,KOA,2367,0
2006,8,26,6,2040,455,UA,68,-20,-3,LIH,LAX,2615,0
2006,8,3,4,1340,1558,UA,75,-3,-4,SFO,HNL,2398,0
2006,8,23,3,813,1029,UA,103,-18,-4,ORD,LAX,1745,0
2006,8,27,7,845,1452,UA,134,3,-4,SFO,ORD,1846,0
2006,8,8,2,1604,1719,UA,152,-5,-4,LAX,SFO,337,0
2006,8,9,3,1110,1231,UA,169,-1,0,DEN,LAX,862,0
2006,8,31,4,1433,1510,UA,201,-6,-4,PIT,ORD,412,0
2006,8,5,6,1620,2144,UA,208,35,39,DEN,BWI,1491,1
2006,8,4,5,835,944,UA,227,0,-2,MSP,ORD,334,0
2006,8,2,3,600,743,UA,243,-14,-3,BWI,DEN,1491,0
2006,8,3,4,650,802,UA,280,-8,-4,BUR,SFO,326,0
2006,8,6,7,825,945,UA,298,-14,-7,OMA,ORD,416,0
2006,8,10,4,1155,1410,UA,355,223,209,ORD,SEA,1721,1
2006,8,3,4,1631,1750,UA,370,37,30,SLC,DEN,391,1
2006,8,3,4,810,940,UA,445,12,0,ORD,DEN,888,0
2006,8,14,1,1716,1910,UA,453,15,8,DEN,BOI,649,0
2006,8,13,7,600,803,UA,479,-4,-8,SEA,SFO,679,0
2006,8,4,5,1537,1657,UA,488,5,-2,DSM,ORD,299,0
2006,8,25,5,747,810,UA,489,60,66,CVG,ORD,264,1
2006,8,21,1,1715,2045,UA,508,-14,-4,SFO,DEN,967,0
2006,8,5,6,645,1249,UA,536,-6,-7,SNA,ORD,1726,0
2006,8,19,6,900,1239,UA,540,-2,-5,SEA,DEN,1024,0
2006,8,25,5,1645,1728,UA,551,-8,2,BUF,ORD,473,0
2006,8,22,2,1800,1950,UA,565,-2,9,MSY,DEN,1062,0
2006,8,7,1,810,1028,UA,601,6,-6,ORD,SMF,1781,0
2006,8,27,7,1401,1652,UA,616,34,46,ORD,DCA,612,1
2006,8,31,4,2100,2344,UA,628,10,17,ORD,DCA,612,1
2006,8,3,4,1825,7,UA,630,-8,-1,DEN,BOS,1754,0
2006,8,18,5,1950,2101,UA,631,10,-4,DCA,ORD,612,0
2006,8,17,4,1527,1728,UA,719,5,-6,SEA,SFO,679,0
2006,8,31,4,1726,1901,UA,723,91,83,DEN,SJC,948,1
2006,8,29,2,1216,1801,UA,750,105,87,DEN,EWR,1605,1
2006,8,6,7,1005,1253,UA,764,13,0,DEN,DFW,641,0
2006,8,14,1,1326,1441,UA,844,21,22,LAX,SFO,337,1
2006,8,27,7,1145,1314,UA,888,123,130,SFO,LAX,337,1
2006,8,25,5,1222,1402,UA,923,-6,0,IAD,DEN,1452,0
2006,8,28,1,1606,1729,UA,954,-20,-13,SAN,SFO,447,0
2006,8,26,6,1342,1501,UA,965,1,-1,DEN,SAN,853,0
2006,8,28,1,1655,1905,UA,1248,35,37,ORD,CMH,296,1
2006,8,27,7,1835,28,UA,1466,2,-2,DEN,FLL,1703,0
2006,8,27,7,808,955,UA,1589,-19,-5,MCO,ORD,1005,0
2006,8,1,2,1840,1959,US,33,1,5,LAX,PHX,370,0
2006,8,1,2,2101,2308,US,210,-3,-2,PHX,ABQ,328,0
2006,8,2,3,2246,623,US,278,-5,1,LAS,BWI,2106,0
2006,8,2,3,1910,2019,US,215,-17,-7,LAS,PHX,256,0
2006,8,12,6,936,1058,US,143,1,-2,LAX,PHX,370,0
2006,8,15,2,2043,2145,US,131,-11,-3,LAS,SNA,226,0
2006,8,17,4,1655,1827,US,627,-17,-2,RDU,PHX,1891,0
2006,8,19,6,1805,54,US,239,-6,-8,PHX,DTW,1671,0
2006,8,25,5,1335,1439,US,64,28,30,PHX,LAS,256,1
2006,8,25,5,1145,1640,US,156,-15,2,PHX,STL,1262,0
2006,8,29,2,2252,358,US,290,-6,-1,LAS,MSP,1300,0
2006,8,30,3,2259,747,US,31,-20,-7,OGG,PHX,2845,0
2006,8,30,3,1146,1910,US,55,-13,-4,PHX,IAD,1956,0
2006,8,30,3,1014,1133,US,182,2,1,PHX,SAN,304,0
2006,8,4,5,1730,1900,US,11,-25,-2,PHL,BOS,280,0
2006,8,3,4,1700,1820,US,468,2,-3,PHL,BOS,280,0
2006,8,23,3,1800,1906,US,2138,3,-6,LGA,BOS,185,0
2006,8,8,2,1545,1723,US,1008,25,29,CLT,BUF,546,1
2006,8,15,2,500,706,US,179,3,4,BOS,CLT,728,0
2006,8,8,2,1100,1309,US,435,16,-1,BOS,CLT,728,0
2006,8,21,1,1645,1759,US,471,10,6,BWI,CLT,361,0
2006,8,23,3,1840,2013,US,540,29,29,MCO,CLT,468,1
2006,8,3,4,1705,1838,US,546,13,11,MCO,CLT,468,0
2006,8,12,6,620,837,US,561,14,-6,MHT,CLT,737,0
2006,8,30,3,610,819,US,691,-8,-6,BOS,CLT,728,0
2006,8,27,7,800,958,US,877,-17,-7,PVD,CLT,683,0
2006,8,22,2,710,828,US,879,8,-7,IAD,CLT,321,0
2006,8,26,6,1340,1455,US,928,-15,-6,JAX,CLT,329,0
2006,8,23,3,1145,1329,US,937,2,-2,EWR,CLT,529,0
2006,8,24,4,1500,1650,US,962,-2,-6,PBI,CLT,590,0
2006,8,22,2,1635,1833,US,1218,19,18,FLL,CLT,631,1
2006,8,23,3,1505,1649,US,1261,4,5,EWR,CLT,529,0
2006,8,11,5,1000,1110,US,2169,-12,-3,LGA,DCA,214,0
2006,8,15,2,1605,1756,US,182,-13,-3,CLT,EWR,529,0
2006,8,25,5,730,1003,US,957,-3,-7,PIT,FLL,994,0
2006,8,7,1,755,910,US,1242,-7,3,CLT,JAX,329,0
2006,8,25,5,1900,2010,US,2184,12,16,DCA,LGA,214,1
2006,8,28,1,1900,2010,US,2184,31,22,DCA,LGA,214,1
2006,8,8,2,1610,1742,US,309,42,37,CLT,MCO,468,1
2006,8,29,2,1340,1547,US,439,12,-5,PIT,MCO,834,0
2006,8,12,6,1150,1438,US,251,-9,-4,PHL,MIA,1013,0
2006,8,27,7,1745,1845,US,946,18,3,ORF,PHL,211,0
2006,8,8,2,2130,2253,US,190,28,29,CLT,PIT,366,1
2006,8,19,6,1145,1429,US,1035,7,19,PHL,RSW,992,1
2006,8,24,4,1830,2115,US,893,81,72,PHL,SEA,2378,1
2006,8,23,3,840,1058,US,117,-10,-9,DCA,TPA,814,0
2006,8,1,2,1030,1710,WN,2219,-14,1,LAS,IND,1591,0
2006,8,1,2,830,1220,WN,2830,-8,2,MDW,RSW,1105,0
2006,8,1,2,1240,1410,WN,2096,-6,-1,OAK,PDX,543,0
2006,8,1,2,1055,1255,WN,605,5,1,PHX,OAK,646,0
2006,8,2,3,800,915,WN,1565,-10,-1,BHM,STL,410,0
2006,8,2,3,1340,1450,WN,1073,8,21,LAS,LAX,236,1
2006,8,2,3,650,920,WN,305,-5,4,MDW,HOU,937,0
2006,8,31,4,835,1011,DL,977,9,7,CVG,PDX,1975,0
2006,8,14,1,1035,1214,EV,4112,-6,0,GNV,ATL,300,0
2006,8,28,1,1020,1135,EV,4114,11,-5,ATL,GNV,300,0
2006,8,30,3,1205,1325,EV,4117,-13,-2,GSP,CVG,317,0
2006,8,21,1,1406,1623,EV,4132,41,39,PNS,ATL,272,1
2006,8,10,4,825,937,EV,4140,1,7,CVG,GSP,317,0
2006,8,8,2,1459,1725,EV,4152,25,36,ATL,MHT,952,1
2006,8,5,6,1000,1010,EV,4213,50,58,ATL,GTR,241,1
2006,8,23,3,1420,1610,EV,4229,9,-8,PHF,ATL,508,0
2006,8,16,3,1324,1559,EV,4259,31,26,GEG,SLC,546,1
2006,8,20,7,935,1203,EV,4265,15,-5,ATL,PVD,903,0
2006,8,23,3,1651,1755,EV,4374,25,30,ATL,MKE,669,1
2006,8,14,1,1542,1717,EV,4379,-7,6,ATL,FWA,508,0
2006,8,3,4,1512,1705,EV,4391,6,3,ATL,GRR,640,0
2006,8,3,4,1545,1654,EV,4442,12,23,CAE,ATL,191,1
2006,8,14,1,1020,1213,EV,4485,13,-1,HSV,ATL,151,0
2006,8,11,5,955,1137,EV,4494,8,6,SLC,FCA,532,0
2006,8,9,3,1655,1850,EV,4507,50,35,ATL,MDT,619,1
2006,8,5,6,1400,1532,EV,4510,2,0,FCA,SLC,532,0
2006,8,1,2,950,1111,EV,4512,-8,-2,ROA,ATL,357,0
2006,8,31,4,900,938,EV,4555,5,-2,ATL,MSY,425,0
2006,8,15,2,1212,1314,EV,4611,-10,0,ATL,TLH,223,0
2006,8,15,2,745,927,EV,4622,-13,0,ATL,PIT,526,0
2006,8,28,1,730,858,EV,4663,1,0,ATL,RIC,481,0
2006,8,8,2,1050,1321,EV,4702,20,15,JFK,ATL,760,0
2006,8,22,2,1857,2006,EV,4743,82,90,CAE,ATL,191,1
2006,8,3,4,1459,1517,EV,4758,19,19,ATL,JAN,341,1
2006,8,11,5,906,1058,EV,4816,72,74,BHM,ATL,134,1
2006,8,12,6,2045,2146,EV,4856,3,0,ATL,TRI,227,0
2006,8,6,7,1825,2050,F9,449,-5,-9,PHL,DEN,1557,0
2006,8,7,1,2050,2335,F9,782,3,-3,LAS,DEN,629,0
2006,8,8,2,850,1045,F9,671,-19,-1,MCO,DEN,1545,0
2006,8,9,3,1455,1755,F9,285,6,13,DEN,STL,770,0
2006,8,10,4,635,930,F9,774,19,25,LAS,DEN,629,1
2006,8,13,7,1015,1320,F9,307,9,13,GEG,DEN,836,0
2006,8,13,7,1345,1415,F9,433,-8,-7,OMA,DEN,472,0
2006,8,16,3,1410,1525,F9,283,-2,-9,STL,DEN,770,0
2006,8,16,3,1040,1355,F9,226,1,0,SMF,DEN,910,0
2006,8,19,6,645,1005,F9,265,19,2,SNA,DEN,846,0
2006,8,22,2,1845,1950,F9,624,-7,-5,DTW,DEN,1123,0
2006,8,23,3,1230,1405,F9,793,1,2,DEN,PDX,992,0
2006,8,25,5,1755,1915,F9,227,0,-5,DEN,SMF,910,0
2006,8,28,1,815,930,F9,567,-6,-2,DEN,SAN,853,0
2006,8,30,3,2355,535,F9,442,-31,-8,DEN,PHL,1557,0
2006,8,31,4,1445,1815,F9,796,-7,-3,PDX,DEN,992,0
2006,8,9,3,1500,1650,FL,233,7,1,PBI,ATL,545,0
2006,8,11,5,1344,1529,FL,490,13,18,ATL,BWI,576,1
2006,8,13,7,1434,1624,FL,550,25,19,ATL,BUF,712,1
2006,8,13,7,954,1130,FL,880,-29,-4,EWR,MDW,711,0
2006,8,13,7,1624,1914,FL,25,38,33,MDW,ATL,590,1
2006,8,14,1,1751,2036,FL,559,-11,-3,BMI,ATL,533,0
2006,8,14,1,1039,1149,FL,366,-12,-3,SAV,ATL,215,0
2006,8,16,3,1605,1735,FL,483,-10,-7,BOS,BWI,370,0
2006,8,16,3,850,1026,FL,683,-13,-10,SRQ,ATL,445,0
2006,8,19,6,2135,2355,FL,14,-12,1,ATL,SEA,2182,0
2006,8,22,2,1100,1222,FL,491,-6,-6,BWI,DAY,406,0
2006,8,22,2,1452,1727,FL,164,-14,-8,DTW,MCO,957,0
2006,8,23,3,1014,1124,FL,608,-5,-4,ATL,MYR,317,0
2006,8,25,5,810,940,FL,220,7,13,PHF,BOS,464,0
2006,8,27,7,1432,1657,FL,282,47,29,ATL,BOS,946,1
2006,8,27,7,1440,1549,FL,725,-7,0,ROC,BWI,277,0
2006,8,31,4,1010,1055,FL,363,49,15,ATL,MDW,590,0
2006,8,20,7,1020,1315,HA,7,6,-12,LAS,HNL,2762,0
2006,8,1,2,1000,1245,HA,29,-3,-9,SEA,OGG,2640,0
2006,8,17,4,725,754,HA,110,-6,-5,LIH,HNL,102,0
2006,8,12,6,1125,1154,HA,140,-6,-7,LIH,HNL,102,0
2006,8,30,3,1103,1143,HA,167,-1,-5,KOA,HNL,163,0
2006,8,7,1,1748,1828,HA,387,-5,-8,KOA,HNL,163,0
2006,8,15,2,658,814,MQ,3014,0,-3,FAT,LAX,209,0
2006,8,25,5,1020,1151,MQ,3025,5,-5,LAX,MRY,267,0
2006,8,7,1,2255,2339,MQ,3037,-3,4,LAX,SBA,89,0
2006,8,31,4,1300,1407,MQ,3077,-1,-5,LAX,SAN,109,0
2006,8,21,1,1530,1635,MQ,3085,2,-5,LAX,SAN,109,0
2006,8,21,1,600,648,MQ,3139,-1,-5,SBP,LAX,155,0
2006,8,4,5,725,820,MQ,3207,1,0,DFW,GRK,134,0
2006,8,12,6,1020,1122,MQ,3210,-10,-4,GRK,DFW,134,0
2006,8,31,4,1500,1623,MQ,3323,8,-3,DFW,MLU,293,0
2006,8,1,2,752,845,MQ,3414,8,-3,GRK,DFW,134,0
2006,8,21,1,920,1042,MQ,3434,-13,-4,CRP,DFW,354,0
2006,8,14,1,1357,1506,MQ,3478,-12,-6,AMA,DFW,313,0
2006,8,18,5,654,805,MQ,3482,-5,-3,MAF,DFW,309,0
2006,8,29,2,740,925,MQ,3484,-10,-1,CHS,DFW,987,0
2006,8,22,2,1105,1445,MQ,3523,-13,-5,DFW,CLE,1021,0
2006,8,19,6,1142,1250,MQ,3544,-4,-2,AMA,DFW,313,0
2006,8,22,2,1409,1630,MQ,3601,-13,-11,DFW,MKE,853,0
2006,8,21,1,1025,1156,MQ,3610,-13,-7,GSP,DFW,862,0
2006,8,22,2,727,830,MQ,3680,10,23,FSM,DFW,228,1
2006,8,20,7,1720,1817,MQ,3686,-8,-4,TXK,DFW,181,0
2006,8,13,7,1522,1625,MQ,3695,-5,-5,DFW,FSM,228,0
2006,8,30,3,1522,1625,MQ,3695,14,18,DFW,FSM,228,1
2006,8,19,6,845,1151,MQ,3719,4,-1,DFW,TYS,772,0
2006,8,9,3,1825,2048,MQ,3735,13,11,DFW,MKE,853,0
2006,8,24,4,1510,1630,MQ,3849,12,19,DFW,LRD,394,1
2006,8,2,3,706,826,MQ,3877,0,-4,DFW,JAN,408,0
2006,8,4,5,1043,1229,MQ,3889,19,9,DFW,PNS,604,0
2006,8,30,3,905,1043,MQ,3913,5,-5,ORD,XNA,522,0
2006,8,21,1,1440,1644,MQ,3975,7,6,ORD,OKC,693,0
2006,8,26,6,1440,1644,MQ,3975,12,21,ORD,OKC,693,1
2006,8,11,5,1147,1502,MQ,3999,-21,0,ORD,JFK,740,0
2006,8,27,7,1458,1613,MQ,4054,73,73,ORD,DSM,299,1
2006,8,25,5,2005,2157,MQ,4082,135,121,ORD,ICT,588,1
2006,8,28,1,1941,2214,MQ,4084,44,50,ORD,TYS,475,1
2006,8,30,3,700,805,MQ,4114,-7,-2,ORD,RST,268,0
2006,8,4,5,837,1101,MQ,4215,14,-5,ORF,MIA,802,0
2006,8,12,6,2003,2115,MQ,4240,-8,-3,PHL,ORD,678,0
2006,8,22,2,632,832,MQ,4245,15,-3,MIA,CLT,650,0
2006,8,31,4,1257,1315,MQ,4326,48,55,CVG,ORD,264,1
2006,8,5,6,1845,1941,MQ,4361,-13,-4,ORD,GRB,174,0
2006,8,11,5,1223,1350,MQ,4369,-5,2,ORD,COS,911,0
2006,8,10,4,2035,2121,MQ,4379,85,79,ORD,PIA,130,1
2006,8,22,2,706,816,MQ,4409,3,-7,DSM,ORD,299,0
2006,8,19,6,1952,2058,MQ,4463,-3,15,CLT,ORD,599,0
2006,8,21,1,1255,1355,MQ,4702,-9,-5,DCA,RDU,227,0
2006,8,29,2,2100,2232,MQ,4720,87,80,LGA,RDU,431,1
2006,8,20,7,855,1007,MQ,4798,-14,-2,DCA,LGA,214,0
2006,8,20,7,1515,1624,MQ,4818,26,5,BOS,LGA,185,0
2006,8,17,4,925,1113,MQ,4912,3,-4,LGA,CMH,478,0
2006,8,25,5,700,812,NW,138,32,-3,MSP,ORD,334,0
2006,8,17,4,2210,515,NW,208,-13,-9,SEA,DTW,1927,0
2006,8,22,2,931,1117,NW,211,17,5,DTW,SEA,1927,0
2006,8,1,2,851,1424,NW,222,30,52,SFO,MSP,1589,1
2006,8,10,4,1203,1325,NW,236,8,4,DTW,DCA,405,0
2006,8,27,7,2120,2257,NW,262,23,10,DTW,CLT,500,0
2006,8,28,1,1938,2037,NW,330,35,39,DTW,TVC,207,1
2006,8,7,1,2200,530,NW,346,-17,-2,SFO,DTW,2079,0
2006,8,30,3,2115,2257,NW,399,21,27,MSP,SMF,1518,1
2006,8,10,4,1216,1447,NW,418,28,39,DTW,MCO,957,1
2006,8,13,7,1141,1345,NW,452,25,-1,MSP,MEM,700,0
2006,8,7,1,1011,1222,NW,467,-1,2,MDW,DTW,229,0
2006,8,16,3,1333,1431,NW,490,6,12,CMH,DTW,155,0
2006,8,7,1,1950,2144,NW,527,64,21,LGA,DTW,501,1
2006,8,9,3,710,809,NW,559,4,-3,MSP,DEN,680,0
2006,8,31,4,1350,1544,NW,658,118,-4,DTW,EWR,487,0
2006,8,24,4,2000,2144,NW,671,36,31,MKE,LAS,1524,1
2006,8,20,7,1410,1743,NW,678,-11,-3,SLC,MSP,991,0
2006,8,22,2,2102,2204,NW,696,3,15,DTW,BUF,240,0
2006,8,25,5,2135,2253,NW,711,14,9,MSP,LAS,1300,0
2006,8,10,4,1747,1824,NW,766,26,31,DTW,FNT,56,1
2006,8,27,7,1344,1527,NW,768,33,25,DTW,PVD,614,1
2006,8,25,5,1725,1846,NW,781,2,-1,MSP,LAS,1300,0
2006,8,7,1,1425,1705,NW,863,11,22,MSP,FAI,2466,1
2006,8,22,2,1924,2216,NW,958,-7,-2,MEM,MCO,683,0
2006,8,20,7,1746,2035,NW,974,-1,9,AUS,MSP,1042,0
2006,8,17,4,1308,1500,NW,1085,-5,-6,EWR,MSP,1008,0
2006,8,30,3,2109,2113,NW,1247,9,5,DTW,ORD,235,0
2006,8,27,7,2212,2332,NW,1537,-15,-12,MSP,MCI,393,0
2006,8,24,4,1521,1711,NW,1784,32,37,DTW,PHL,453,1
2006,8,26,6,1333,1434,NW,1934,-2,0,DTW,PIT,201,0
2006,8,1,2,1508,1800,OH,5228,9,0,OMA,CVG,614,0
2006,8,5,6,1625,2000,OH,5285,52,15,SAT,ATL,874,0
2006,8,6,7,805,951,OH,4956,-6,-10,DAY,ATL,432,0
2006,8,6,7,2030,2152,OH,5087,2,0,CVG,BUF,410,0
2006,8,7,1,1045,1200,OH,5353,-10,0,DTW,CVG,229,0
2006,8,7,1,1710,1925,OH,5145,45,40,AVP,ATL,714,1
2006,8,8,2,830,840,OH,5226,-6,0,CVG,BNA,230,0
2006,8,8,2,1610,1720,OH,5150,-6,0,CVG,PIT,256,0
2006,8,8,2,1620,1745,OH,5445,38,30,ATL,DAB,366,1
2006,8,9,3,750,1040,OH,5221,-12,0,ROC,MCO,1033,0
2006,8,10,4,915,1125,OH,5385,53,30,LGA,CHS,641,1
2006,8,11,5,1755,2048,OH,5617,-33,0,JAX,BOS,1011,0
2006,8,12,6,1235,1413,OH,5039,35,60,CVG,DFW,812,1
2006,8,13,7,1435,1523,OH,5667,-8,-2,CVG,CMH,116,0
2006,8,5,6,1720,1851,AA,37,9,16,DFW,SFO,1464,1
2006,8,24,4,1350,1609,AA,66,-1,8,DFW,ORD,802,0
2006,8,9,3,2128,525,AA,74,-17,-3,LAX,IAD,2288,0
2006,8,17,4,825,1037,AA,149,-13,2,IAD,LAX,2288,0
2006,8,6,7,1435,1748,AA,165,-5,-1,BOS,SFO,2704,0
2006,8,12,6,700,954,AA,201,-13,-3,JFK,LAX,2475,0
2006,8,10,4,1750,2019,AA,247,300,311,LAX,KOA,2504,1
2006,8,16,3,800,1612,AA,270,2,-10,HNL,LAX,2556,0
2006,8,18,5,1543,1922,AA,282,125,122,DFW,MCO,984,1
2006,8,21,1,800,1015,AA,283,-8,-3,MIA,LAX,2342,0
2006,8,12,6,930,1153,AA,305,-6,-7,ORD,SFO,1846,0
